Date,Time UTC,Latitude,Longitude,Altitude,Fix,Fix quality,PDOP,HDOP,VDOP,Inview Sats,Active sats,Active GPS,Active GLO,Active GAL,Active BEI,Active Other
N/A,19:28:48,-22.000913833333332,-47.929479,824.7,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:28:49,-22.000979833333332,-47.92950883333334,825.1,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:28:50,-22.001048166666667,-47.92954233333333,825.5,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:28:51,-22.00112,-47.929578166666666,825.9,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:28:52,-22.001194166666668,-47.929615166666665,826.3,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:28:53,-22.00127133333333,-47.92965433333333,826.6,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:28:54,-22.001352166666667,-47.92969216666667,827.0,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:28:55,-22.001435833333332,-47.929731333333336,827.3,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:28:56,-22.001522333333334,-47.92977316666666,827.6,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:28:57,-22.001612166666668,-47.9298165,827.8,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:28:58,-22.0017055,-47.92986116666667,828.0,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:28:59,-22.001801166666667,-47.92990733333333,828.1,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:00,-22.0018965,-47.929953166666664,828.2,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:01,-22.001989833333333,-47.929998499999996,828.3,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:02,-22.002081166666667,-47.93004283333333,828.3,N/A,GPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:03,-22.002168,-47.9300855,828.6,N/A,DGPS,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:04,-22.002242833333334,-47.930124166666666,829.5,N/A,DGPS,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:05,-22.002303333333334,-47.9301535,829.6,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:06,-22.002353833333334,-47.930178,829.7,N/A,fRTK,N/A,0.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:07,-22.002404666666667,-47.930203166666665,829.6,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:08,-22.0024655,-47.9302325,829.6,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:09,-22.002534833333332,-47.930266833333334,829.6,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:10,-22.002611,-47.930304666666665,829.5,N/A,fRTK,N/A,0.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:11,-22.0026965,-47.930346666666665,829.4,N/A,fRTK,N/A,0.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:12,-22.0027885,-47.93039183333333,829.3,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:13,-22.002884,-47.93043866666667,829.2,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:14,-22.0029785,-47.93048433333333,828.9,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:15,-22.003064666666667,-47.930527833333336,828.7,N/A,fRTK,N/A,0.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:16,-22.003140166666668,-47.93057183333333,828.5,N/A,fRTK,N/A,0.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:17,-22.00319633333333,-47.930625166666665,828.3,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:18,-22.003246166666667,-47.930678666666665,828.1,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:19,-22.0033055,-47.930712,827.9,N/A,fRTK,N/A,0.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:20,-22.003372166666665,-47.93071916666667,827.7,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:21,-22.003439166666666,-47.930723,827.5,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:22,-22.003506166666668,-47.9307445,827.5,N/A,fRTK,N/A,0.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:23,-22.0035745,-47.9307795,827.5,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:24,-22.003646,-47.930815333333335,827.4,N/A,fRTK,N/A,0.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:25,-22.003711,-47.930847166666666,827.3,N/A,fRTK,N/A,0.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:26,-22.003772333333334,-47.930876833333336,827.4,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:27,-22.003836,-47.9309065,827.7,N/A,fRTK,N/A,0.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:28,-22.003897833333333,-47.9309365,828.1,N/A,fRTK,N/A,0.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:29,-22.003959833333333,-47.930968166666666,828.6,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:30,-22.0040125,-47.9310095,828.9,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:31,-22.00405183333333,-47.931059,829.4,N/A,fRTK,N/A,0.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:32,-22.004093833333332,-47.9311005,829.7,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:33,-22.004144666666665,-47.931122333333334,830.0,N/A,DGPS,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:34,-22.004201,-47.931125333333334,830.3,N/A,DGPS,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:35,-22.004257666666668,-47.931127333333336,830.5,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:36,-22.004315166666668,-47.93114416666667,830.7,N/A,DGPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:37,-22.004373833333332,-47.931173,831.1,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:38,-22.004436166666668,-47.931204,831.6,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:39,-22.004502333333335,-47.931237,832.0,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:40,-22.004572333333332,-47.93127166666667,832.4,N/A,fRTK,N/A,0.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:41,-22.004646,-47.931307833333335,832.9,N/A,DGPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:42,-22.004723,-47.9313455,833.4,N/A,DGPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:43,-22.004803333333335,-47.93138416666667,833.9,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:44,-22.0048865,-47.93142433333333,834.4,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:45,-22.0049725,-47.931466,834.9,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:46,-22.005060833333335,-47.931509,835.4,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:47,-22.005149166666666,-47.931551666666664,835.8,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:48,-22.005236666666665,-47.93159383333333,836.3,N/A,DGPS,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:49,-22.005323,-47.931634833333334,836.7,N/A,DGPS,N/A,0.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:50,-22.00540416666667,-47.93167366666667,837.0,N/A,DGPS,N/A,0.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:51,-22.005479166666667,-47.931709833333336,837.3,N/A,DGPS,N/A,0.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:52,-22.005546833333334,-47.9317435,837.6,N/A,DGPS,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:53,-22.005605,-47.9317745,837.9,N/A,DGPS,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:54,-22.005651666666665,-47.931811333333336,838.2,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:55,-22.0056805,-47.931858,838.4,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:56,-22.0056905,-47.931911,838.5,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:57,-22.005689833333335,-47.931967,838.7,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:58,-22.005687666666667,-47.932026,838.9,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:29:59,-22.0056855,-47.932089833333336,839.1,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:00,-22.005682833333335,-47.932158666666666,839.4,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:01,-22.005680166666668,-47.93223233333333,839.6,N/A,fRTK,N/A,0.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:02,-22.005677666666667,-47.93231,839.8,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:03,-22.0056765,-47.9323915,840.0,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:04,-22.005674166666665,-47.93247516666667,840.1,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:05,-22.005672166666667,-47.93255816666667,840.3,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:06,-22.00567016666667,-47.93263833333334,840.5,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:07,-22.005667833333334,-47.93271566666667,840.7,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:08,-22.0056645,-47.9327865,840.8,N/A,fRTK,N/A,0.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:09,-22.005660833333334,-47.932849166666664,840.9,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:10,-22.005651166666667,-47.93290266666666,840.9,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:11,-22.005631666666666,-47.93294783333333,840.8,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:12,-22.005602166666666,-47.932979333333336,840.5,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:13,-22.005568666666665,-47.93299283333333,840.2,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:14,-22.005538333333334,-47.933005,840.2,N/A,fRTK,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:15,-22.005519,-47.933018833333335,840.1,N/A,fRTK,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:16,-22.005513,-47.93302383333334,839.8,N/A,fRTK,N/A,0.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:17,-22.0055125,-47.9330235,839.5,N/A,fRTK,N/A,0.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,19:30:18,-22.005513333333333,-47.933023666666664,839.5,N/A,fRTK,N/A,0.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
